Claim_ID,Policy_ID,Accident_Date,FNOL_Date,Claim_Type,Claim_Complexity,Fraud_Flag,Litigation_Flag,Estimated_Claim_Amount,Ultimate_Claim_Amount,Severity_Band,Settlement_Date,Status,Days_To_FNOL,Days_To_Settlement,Estimated_Claim_Amount_winsor,Estimated_Claim_Amount_log1p,Ultimate_Claim_Amount_winsor,Ultimate_Claim_Amount_log1p,Customer_ID,Age_of_Driver,Gender,Occupation,Region,Annual_Mileage,Driving_Experience_Years,Vehicle_Type,Vehicle_Age,Credit_Score_Band,tp_count,has_third_party,TP_Injury_Severity_code_mean,TP_Injury_Severity_code_max
CLM30103,POL11269,2021-08-30,2021-08-30,Collision,High,False,False,36216,32203.0,Severe,2022-03-10,settled,0,192.0,36216.0,10.497283900839735,32203.0,10.379845947419872,CUST21269,23,Female,Employed,Birmingham,15609,2,Hatchback,4,Fair,0,0,,
CLM30104,POL12455,2025-04-09,2025-04-14,Collision,Low,False,False,3864,3596.0,Moderate,2025-05-28,settled,5,44.0,3864.0,8.259716961021523,3596.0,8.187855443695623,CUST22455,59,Female,Self-Employed,Edinburgh,8167,40,SUV,10,Excellent,0,0,,
CLM30105,POL11342,2023-07-09,2023-07-12,Collision,Low,False,False,2661,1359.0,Minor,2023-08-30,settled,3,49.0,2661.0,7.8868329989550565,1359.0,7.215239978730097,CUST21342,29,Female,Employed,Birmingham,12924,8,Sedan,6,Fair,0,0,,
CLM30106,POL11962,2025-04-05,2025-04-05,Collision,Low,False,False,2335,1278.0,Minor,2025-06-03,settled,0,59.0,2335.0,7.756195343948118,1278.0,7.153833801578843,CUST21962,49,Male,Self-Employed,Cardiff,10674,30,Hatchback,3,Excellent,0,0,,
CLM30107,POL11272,2023-03-12,2023-03-12,Weather,Low,False,False,3706,2889.0,Minor,2023-05-25,settled,0,74.0,3706.0,8.217978203150732,2889.0,7.969011781106478,CUST21272,75,Female,Retired,Bristol,8376,57,Sedan,8,Good,2,1,1.0,1.0
CLM30108,POL13163,2022-10-10,2022-10-10,Fire,Low,False,False,15836,8661.0,Minor,2022-12-14,settled,0,65.0,15836.0,9.670104253491726,8661.0,9.066700921774572,CUST23163,19,Male,Employed,Newcastle,8349,0,Coupe,10,Poor,0,0,,
CLM30109,POL13297,2021-03-05,2021-03-10,Collision,Low,False,False,1939,1122.0,Minor,2021-04-17,settled,5,38.0,1939.0,7.570443252057374,1122.0,7.023758954738443,CUST23297,59,Male,Employed,Bristol,8369,40,Sedan,17,Excellent,0,0,,
CLM30110,POL12103,2020-04-07,2020-04-08,Fire,Low,False,False,12508,7177.0,Minor,2020-05-13,settled,1,35.0,12508.0,9.434203664214742,7177.0,8.878776071707552,CUST22103,38,Female,Employed,Newcastle,10188,19,Coupe,8,Excellent,0,0,,
CLM30111,POL11644,2024-06-06,2024-06-06,Other,Low,False,False,2588,1696.0,Minor,2024-07-11,settled,0,35.0,2588.0,7.859026979751538,1696.0,7.436617265234227,CUST21644,37,Female,Self-Employed,Birmingham,13886,15,Hatchback,0,Excellent,0,0,,
CLM30112,POL10990,2024-04-01,2024-04-01,Weather,Low,False,False,7317,6204.0,Moderate,2024-05-12,settled,0,41.0,7317.0,8.898092345579153,6204.0,8.733110697638708,CUST20990,35,Male,Employed,Birmingham,10099,16,Motorcycle,4,Good,0,0,,
CLM30113,POL11684,2019-09-26,2019-09-26,Fire,Medium,False,False,140479,107619.0,Major,2019-12-22,settled,0,87.0,140479.0,11.852820408868944,107619.0,11.58636178304341,CUST21684,48,Male,Employed,Bristol,16370,26,Hatchback,1,Excellent,0,0,,
CLM30114,POL13439,2019-03-30,2019-03-30,Collision,Medium,False,False,10986,8635.0,Major,2019-08-24,settled,0,147.0,10986.0,9.30446803470088,8635.0,9.063694791634697,CUST23439,38,Male,Employed,Newcastle,9100,17,Van,8,Poor,0,0,,
CLM30115,POL11254,2019-12-12,2019-12-12,Other,Low,False,False,3119,2714.0,Minor,2020-03-05,settled,0,84.0,3119.0,8.045588280803528,2714.0,7.906547232368036,CUST21254,66,Male,Retired,Leeds,13685,47,SUV,6,Good,0,0,,
CLM30116,POL10241,2020-06-06,2020-06-06,Other,Low,False,False,19371,17925.0,Major,2020-09-30,settled,0,116.0,19371.0,9.87158400352312,17925.0,9.794007451917308,CUST20241,45,Male,Self-Employed,Manchester,12936,23,SUV,19,Fair,0,0,,
CLM30117,POL10877,2020-07-05,2020-07-08,Collision,Low,False,False,2133,3079.0,Minor,2020-08-08,settled,3,31.0,2133.0,7.665753431861699,3079.0,8.03268487596762,CUST20877,37,Female,Employed,Cardiff,13466,18,Hatchback,3,Good,0,0,,
CLM30118,POL12717,2023-06-14,2023-06-15,Collision,Low,False,False,5605,3721.0,Moderate,2023-08-06,settled,1,52.0,5605.0,8.631592731724734,3721.0,8.222016437202196,CUST22717,76,Male,Retired,London,9703,57,Hatchback,18,Fair,0,0,,
CLM30119,POL14863,2025-05-27,2025-05-30,Collision,Medium,False,False,15231,13654.0,Major,2025-12-09,settled,3,193.0,15231.0,9.631153757031147,13654.0,9.521861033907806,CUST24863,63,Male,Employed,Glasgow,16413,43,Coupe,1,Excellent,0,0,,
CLM30120,POL14689,2019-06-06,2019-06-09,Vandalism,Low,False,False,1574,1033.0,Moderate,2019-09-05,settled,3,88.0,1574.0,7.362010551259734,1033.0,6.9411900550683745,CUST24689,26,Male,Employed,Leeds,12301,8,Hatchback,20,Poor,1,1,1.0,1.0
CLM30121,POL14755,2023-01-12,2023-01-13,Collision,Low,False,False,3236,2540.0,Minor,2023-03-18,settled,1,64.0,3236.0,8.082402253926244,2540.0,7.840312983320164,CUST24755,66,Male,Retired,Manchester,8335,46,SUV,3,Excellent,0,0,,
CLM30122,POL13356,2022-12-30,2023-01-01,Other,Low,False,False,2338,2065.0,Minor,2023-02-05,settled,2,35.0,2338.0,7.757478766584179,2065.0,7.633369649679584,CUST23356,28,Male,Self-Employed,Newcastle,9658,9,Sedan,17,Fair,0,0,,
CLM30123,POL11698,2025-05-25,2025-05-29,Weather,Low,False,False,6668,4691.0,Moderate,2025-08-07,settled,4,70.0,6668.0,8.805225202632306,4691.0,8.453614209773367,CUST21698,65,Male,Retired,London,19746,47,Motorcycle,7,Excellent,0,0,,
CLM30124,POL12555,2023-12-19,2024-01-18,Collision,High,False,False,13322,12469.0,Major,2024-06-13,settled,30,147.0,13322.0,9.497247143960212,12469.0,9.431081038674082,CUST22555,51,Male,Employed,Leeds,6224,32,Motorcycle,4,Excellent,0,0,,
CLM30125,POL11925,2024-08-25,2024-08-27,Collision,Medium,False,False,2507,1490.0,Minor,2024-11-13,settled,2,78.0,2507.0,7.827240901752812,1490.0,7.307202314764738,CUST21925,41,Female,Employed,London,11740,20,SUV,9,Good,0,0,,
CLM30126,POL14221,2021-07-14,2021-07-14,Collision,Low,False,False,1835,1486.0,Minor,2021-08-25,settled,0,42.0,1835.0,7.515344571180436,1486.0,7.304515946460155,CUST24221,19,Female,Student,Glasgow,9296,1,Sedan,8,Fair,0,0,,
CLM30127,POL10636,2024-12-02,2024-12-02,Other,High,False,False,61509,53125.0,Severe,2025-09-05,settled,0,277.0,61509.0,11.026955042202413,53125.0,10.88042172957897,CUST20636,79,Male,Retired,Manchester,2807,60,Van,14,Excellent,1,1,1.0,1.0
CLM30128,POL10755,2018-11-05,2018-11-09,Weather,Low,False,False,2428,1327.0,Minor,2018-12-10,settled,4,31.0,2428.0,7.795234929002173,1327.0,7.191429330036379,CUST20755,42,Male,Employed,Glasgow,5568,24,Motorcycle,4,Excellent,0,0,,
CLM30129,POL13797,2020-01-01,2020-01-01,Fire,Medium,False,False,123782,100859.0,Major,2020-05-01,settled,0,121.0,123782.0,11.726285311548368,100859.0,11.521488695630715,CUST23797,36,Male,Employed,Birmingham,17330,18,SUV,11,Good,0,0,,
CLM30130,POL13417,2024-09-26,2024-09-26,Other,Low,False,True,13305,11788.0,Major,2024-11-24,settled,0,59.0,13305.0,9.495970340301833,11788.0,9.374922172292127,CUST23417,32,Male,Unemployed,Newcastle,13332,13,Sedan,20,Excellent,0,0,,
CLM30131,POL11214,2021-09-15,2021-09-20,Theft,Low,False,False,4022,2024.0,Minor,2021-11-18,settled,5,59.0,4022.0,8.299783171949787,2024.0,7.613324979540639,CUST21214,28,Male,Employed,Glasgow,11313,10,Van,12,Fair,0,0,,
CLM30132,POL12149,2022-07-13,2022-07-15,Collision,Low,False,False,2001,1197.0,Minor,2022-09-17,settled,2,64.0,2001.0,7.601901959875166,1197.0,7.088408778675395,CUST22149,20,Male,Student,Edinburgh,14920,1,Hatchback,5,Excellent,0,0,,
CLM30133,POL12388,2019-12-19,2019-12-20,Collision,Low,False,False,1560,1167.0,Minor,2020-03-09,settled,1,80.0,1560.0,7.353081920515432,1167.0,7.0630481633881725,CUST22388,63,Male,Employed,London,9593,41,Coupe,3,Excellent,1,1,1.0,1.0
CLM30134,POL13478,2022-01-03,2022-01-03,Collision,Low,False,False,2640,1880.0,Minor,2022-02-23,settled,0,51.0,2640.0,7.878912912297133,1880.0,7.53955882930103,CUST23478,49,Female,Self-Employed,Glasgow,6830,30,Sedan,20,Excellent,1,1,1.0,1.0
CLM30135,POL12136,2023-08-04,2023-08-05,Weather,Low,False,False,3660,2316.0,Minor,2023-09-10,settled,1,36.0,3660.0,8.205491613120236,2316.0,7.748028524432376,CUST22136,30,Male,Employed,Cardiff,7624,11,SUV,3,Excellent,0,0,,
CLM30136,POL11010,2020-06-27,2020-06-27,Fire,Low,False,True,15471,8734.0,Minor,2020-09-20,settled,0,85.0,15471.0,9.646787217693076,8734.0,9.075093222568157,CUST21010,58,Female,Employed,Manchester,17267,37,Hatchback,9,Fair,1,1,1.0,1.0
CLM30137,POL13766,2023-10-21,2023-10-26,Vandalism,Low,False,False,7106,5176.0,Major,2023-12-06,settled,5,41.0,7106.0,8.868835492826895,5176.0,8.551981016901902,CUST23766,46,Female,Self-Employed,Manchester,14288,25,SUV,6,Excellent,0,0,,
CLM30138,POL14999,2018-10-02,2018-10-03,Weather,Low,False,False,11642,9522.0,Moderate,2018-11-17,settled,1,45.0,11642.0,9.362460420037015,9522.0,9.161465204194046,CUST24999,46,Male,Self-Employed,London,17415,25,Sedan,4,Excellent,0,0,,
CLM30139,POL10988,2021-09-01,2021-09-01,Weather,Low,False,True,2441,1785.0,Minor,2021-11-20,settled,0,80.0,2441.0,7.80057265467065,1785.0,7.487733761436444,CUST20988,69,Male,Retired,Liverpool,15783,49,Hatchback,12,Good,1,1,1.0,1.0
CLM30140,POL12254,2024-04-30,2024-05-01,Collision,Medium,False,False,6066,4277.0,Moderate,2024-08-25,settled,1,116.0,6066.0,8.710619527942297,4277.0,8.361240889642351,CUST22254,28,Female,Unemployed,Birmingham,13769,7,Motorcycle,15,Good,0,0,,
CLM30141,POL10255,2020-09-19,2020-09-20,Vandalism,Low,False,False,860,432.0,Minor,2020-10-28,settled,1,38.0,985.98,6.894649775803657,632.0,6.450470422144176,CUST20255,47,Female,Employed,Bristol,6493,29,Van,18,Poor,0,0,,
CLM30142,POL14963,2024-05-29,2024-05-29,Theft,Low,False,False,5566,4343.0,Minor,2024-08-23,settled,0,86.0,5566.0,8.624611588183507,4343.0,8.37655086161377,CUST24963,37,Male,Employed,Birmingham,10812,18,SUV,11,Excellent,0,0,,
CLM30143,POL11364,2019-11-28,2019-11-28,Collision,Medium,False,False,9052,6422.0,Major,2020-04-05,settled,0,129.0,9052.0,9.11085147347544,6422.0,8.767640577257792,CUST21364,26,Male,Employed,Liverpool,10362,8,Sedan,18,Good,0,0,,
CLM30144,POL13058,2022-01-23,2022-01-24,Collision,Low,False,False,1622,855.0,Minor,2022-03-20,settled,1,55.0,1622.0,7.392031567514591,855.0,6.752270376141742,CUST23058,27,Female,Employed,London,15066,8,Coupe,9,Good,0,0,,
CLM30145,POL14318,2024-05-29,2024-06-03,Weather,Medium,False,False,1770,1184.0,Minor,2024-09-27,settled,5,116.0,1770.0,7.479299637782834,1184.0,7.077498053569231,CUST24318,71,Male,Retired,Bristol,15837,53,Hatchback,14,Fair,0,0,,
CLM30146,POL12066,2025-07-18,2025-07-18,Collision,Low,False,True,2062,1292.0,Minor,2025-08-25,settled,0,38.0,2062.0,7.631916513071252,1292.0,7.164720378771857,CUST22066,65,Male,Retired,Bristol,12023,43,Van,5,Poor,0,0,,
CLM30147,POL10779,2020-12-11,2020-12-16,Vandalism,High,False,False,21190,30048.0,Severe,2021-07-01,settled,5,197.0,21190.0,9.961331842220567,30048.0,10.310584661539417,CUST20779,76,Female,Retired,Birmingham,7446,55,Coupe,1,Excellent,0,0,,
CLM30148,POL14017,2020-06-06,2020-06-06,Vandalism,Low,False,False,2514,1868.0,Moderate,2020-08-01,settled,0,56.0,2514.0,7.83002808253384,1868.0,7.533158807455563,CUST24017,33,Female,Self-Employed,Newcastle,13371,14,Sedan,16,Poor,0,0,,
CLM30149,POL13151,2022-11-28,2022-11-29,Collision,Medium,False,False,39138,37652.0,Severe,2023-04-12,settled,1,134.0,39138.0,10.574874691313509,37652.0,10.536167911328556,CUST23151,33,Female,Self-Employed,London,10341,15,SUV,11,Excellent,0,0,,
CLM30150,POL10035,2020-07-11,2020-07-11,Collision,Medium,False,False,4050,3262.0,Moderate,2020-11-26,settled,0,138.0,4050.0,8.30671904320269,3262.0,8.09040229659332,CUST20035,33,Female,Unemployed,Leeds,27410,12,SUV,18,Good,1,1,2.0,2.0
CLM30151,POL14609,2024-10-06,2024-10-07,Weather,Low,False,False,2421,1948.0,Minor,2024-11-15,settled,1,39.0,2421.0,7.792348924113037,1948.0,7.575071699507561,CUST24609,63,Female,Unemployed,Birmingham,12852,41,Sedan,0,Good,0,0,,
CLM30152,POL12917,2024-08-30,2024-08-30,Collision,Low,False,False,2350,1315.0,Minor,2024-10-10,settled,0,41.0,2350.0,7.762596048540069,1315.0,7.182352111885263,CUST22917,69,Male,Retired,Bristol,7359,49,Hatchback,20,Good,1,1,2.0,2.0
CLM30153,POL13372,2018-09-21,2018-09-23,Fire,Low,False,False,70393,44968.0,Moderate,2018-10-25,settled,2,32.0,70393.0,11.161863311241357,44968.0,10.713728642470587,CUST23372,46,Male,Employed,Bristol,16228,26,Coupe,19,Fair,0,0,,
CLM30154,POL14035,2025-06-07,2025-06-09,Weather,Low,False,False,2701,7001.0,Minor,2025-09-05,settled,2,88.0,2701.0,7.9017475185201445,7001.0,8.85395110151461,CUST24035,21,Female,Student,Newcastle,8185,0,Sedan,18,Good,0,0,,
CLM30155,POL13645,2022-05-08,2022-05-08,Weather,High,False,True,55875,57225.0,Severe,2023-01-12,settled,0,249.0,55875.0,10.930890228847442,57225.0,10.954763619547943,CUST23645,56,Female,Employed,Edinburgh,11980,35,Motorcycle,2,Good,0,0,,
CLM30156,POL13638,2024-03-12,2024-03-12,Weather,Low,False,False,7812,4922.0,Moderate,2024-06-06,settled,0,86.0,7812.0,8.963544291996744,4922.0,8.5016733797582,CUST23638,67,Female,Retired,Cardiff,13864,48,SUV,13,Good,0,0,,
CLM30157,POL10974,2018-12-07,2018-12-07,Weather,Low,False,False,3015,2606.0,Minor,2019-02-27,settled,0,82.0,3015.0,8.011686729127847,2606.0,7.865955413933502,CUST20974,22,Female,Student,Cardiff,18781,1,SUV,9,Good,0,0,,
CLM30158,POL11260,2019-12-21,2019-12-21,Collision,Low,False,True,1276,959.0,Minor,2020-02-28,settled,0,69.0,1276.0,7.152268856032539,959.0,6.866933284461882,CUST21260,32,Male,Unemployed,Edinburgh,11414,14,Sedan,2,Excellent,0,0,,
CLM30159,POL11402,2022-10-14,2022-10-14,Collision,Low,False,True,1410,728.0,Minor,2022-12-20,settled,0,67.0,1410.0,7.252053951852814,728.0,6.591673732008658,CUST21402,34,Female,Employed,Liverpool,8608,16,SUV,5,Good,0,0,,
CLM30160,POL10136,2022-03-01,2022-03-03,Theft,Low,False,False,14726,12245.0,Moderate,2022-05-30,settled,2,88.0,14726.0,9.597437822726162,12245.0,9.4129546320379,CUST20136,27,Female,Employed,Leeds,18950,9,Sedan,13,Excellent,0,0,,
CLM30161,POL13317,2021-05-26,2021-05-26,Collision,Low,False,False,2010,1468.0,Minor,2021-06-25,settled,0,30.0,2010.0,7.606387389772652,1468.0,7.292337176173877,CUST23317,59,Female,Employed,Bristol,15998,38,Hatchback,6,Excellent,0,0,,
CLM30162,POL12755,2019-05-14,2019-05-14,Collision,Low,False,False,5133,4143.0,Moderate,2019-08-06,settled,0,84.0,5133.0,8.543640361431086,4143.0,8.329416783939319,CUST22755,44,Male,Employed,Leeds,12827,26,Hatchback,6,Excellent,0,0,,
CLM30163,POL13261,2021-06-01,2021-06-03,Weather,Medium,False,False,61279,61730.0,Severe,2021-11-23,settled,2,173.0,61279.0,11.023208804414473,61730.0,11.03054151483554,CUST23261,24,Female,Employed,Glasgow,12800,2,Hatchback,0,Good,2,1,1.0,1.0
CLM30164,POL12689,2025-01-28,2025-01-30,Fire,Medium,False,False,12904,8024.0,Minor,2025-05-28,settled,2,118.0,12904.0,9.465370112152714,8024.0,8.990316947998217,CUST22689,68,Female,Employed,London,9409,50,Sedan,4,Excellent,0,0,,
CLM30165,POL11619,2019-08-07,2019-08-08,Vandalism,Low,False,False,2386,1601.0,Moderate,2019-10-29,settled,1,82.0,2386.0,7.77779262633883,1601.0,7.379008127628304,CUST21619,51,Female,Unemployed,Manchester,13426,29,Hatchback,12,Poor,0,0,,
CLM30166,POL13999,2019-09-04,2019-09-04,Collision,High,False,False,10486,9757.0,Major,2020-05-13,settled,0,252.0,10486.0,9.257891673834406,9757.0,9.185842740375783,CUST23999,35,Female,Employed,Leeds,13829,17,Sedan,2,Fair,0,0,,
CLM30167,POL12553,2024-03-01,2024-03-03,Collision,Low,False,False,7212,5734.0,Moderate,2024-04-11,settled,2,39.0,7212.0,8.883640232503673,5734.0,8.65434302956347,CUST22553,56,Female,Unemployed,Birmingham,8515,34,Van,7,Poor,0,0,,
CLM30168,POL12490,2019-06-29,2019-07-02,Vandalism,Medium,False,False,4057,3812.0,Moderate,2019-10-08,settled,3,98.0,4057.0,8.30844552038576,3812.0,8.246171559857563,CUST22490,32,Male,Employed,Newcastle,8160,13,SUV,15,Good,0,0,,
CLM30169,POL13145,2024-09-08,2024-09-08,Weather,Medium,False,False,5062,3339.0,Moderate,2025-02-28,settled,0,173.0,5062.0,8.529714471969909,3339.0,8.113726085970747,CUST23145,53,Female,Retired,Bristol,12360,31,Coupe,2,Excellent,0,0,,
CLM30170,POL11481,2020-02-16,2020-02-16,Theft,Low,False,False,4183,2897.0,Minor,2020-04-20,settled,0,64.0,4183.0,8.339023005744759,2897.0,7.971776122880628,CUST21481,21,Female,Student,Newcastle,11141,0,Sedan,14,Fair,0,0,,
CLM30171,POL11531,2020-02-26,2020-02-29,Weather,Low,False,False,8146,7640.0,Moderate,2020-04-21,settled,3,52.0,8146.0,9.005405040310642,7640.0,8.941283763647567,CUST21531,35,Male,Employed,Liverpool,10544,15,SUV,9,Excellent,0,0,,
CLM30172,POL13362,2024-01-17,2024-01-20,Collision,Low,False,False,2780,2194.0,Minor,2024-03-09,settled,3,49.0,2780.0,7.930565854233965,2194.0,7.693937325509272,CUST23362,61,Female,Retired,Bristol,7089,41,Sedan,7,Good,1,1,1.0,1.0
CLM30173,POL13655,2024-11-17,2024-11-21,Weather,High,False,False,51705,52712.0,Severe,2025-07-02,settled,4,223.0,51705.0,10.853329107921365,52712.0,10.872617383426002,CUST23655,27,Female,Student,London,6408,8,SUV,9,Good,0,0,,
CLM30174,POL13305,2020-07-26,2020-08-02,Collision,High,False,False,6662,5493.0,Moderate,2021-12-12,settled,7,497.0,6662.0,8.804325112562537,5493.0,8.611411866655219,CUST23305,52,Male,Employed,Newcastle,7024,30,SUV,4,Fair,0,0,,
CLM30175,POL12861,2021-09-08,2021-09-15,Vandalism,Medium,False,False,1785,1474.0,Minor,2021-11-14,settled,7,60.0,1785.0,7.487733761436444,1474.0,7.29641326877392,CUST22861,52,Male,Employed,London,5718,32,Hatchback,17,Poor,0,0,,
CLM30176,POL11926,2024-08-19,2024-08-19,Vandalism,Low,False,False,1243,773.0,Minor,2024-10-01,settled,0,43.0,1243.0,7.126087273299125,773.0,6.651571873589727,CUST21926,60,Male,Employed,Cardiff,17438,40,Hatchback,20,Excellent,0,0,,
CLM30177,POL14772,2025-07-08,2025-07-11,Weather,Low,False,False,2922,2061.0,Minor,2025-09-25,settled,3,76.0,2922.0,7.980365765111246,2061.0,7.631431664576906,CUST24772,52,Female,Employed,Liverpool,11188,30,Van,3,Fair,0,0,,
CLM30178,POL14046,2023-06-18,2023-06-18,Weather,Low,False,False,6551,4826.0,Moderate,2023-09-22,settled,0,96.0,6551.0,8.787525625532906,4826.0,8.481980435660493,CUST24046,31,Male,Employed,Glasgow,4814,9,SUV,5,Excellent,0,0,,
CLM30179,POL11250,2021-02-02,2021-02-09,Collision,Low,False,False,1847,1095.0,Minor,2021-03-26,settled,7,45.0,1847.0,7.521859252201629,1095.0,6.999422467507961,CUST21250,52,Female,Retired,Bristol,10963,31,Sedan,3,Good,0,0,,
CLM30180,POL12389,2024-10-05,2024-10-11,Weather,Medium,True,True,2484,1691.0,Minor,2025-01-31,settled,6,112.0,2484.0,7.818027938530729,1691.0,7.433666540166168,CUST22389,22,Male,Student,Newcastle,12275,0,Van,9,Excellent,0,0,,
CLM30181,POL11750,2020-12-20,2020-12-20,Vandalism,Medium,False,False,2539,1700.0,Moderate,2021-06-24,settled,0,186.0,2539.0,7.8399193600125825,1700.0,7.438971592395862,CUST21750,25,Female,Self-Employed,Manchester,16840,3,SUV,6,Good,0,0,,
CLM30182,POL12699,2022-03-18,2022-03-18,Vandalism,Low,False,True,1022,842.0,Minor,2022-04-22,settled,0,35.0,1022.0,6.930494765951626,842.0,6.736966958001855,CUST22699,28,Male,Employed,Liverpool,8796,7,Hatchback,0,Excellent,0,0,,
CLM30183,POL12826,2023-03-11,2023-03-11,Collision,Low,False,False,1587,962.0,Minor,2023-05-30,settled,0,80.0,1587.0,7.370230641807081,962.0,6.870053411798126,CUST22826,36,Female,Unemployed,Manchester,21238,18,Hatchback,6,Excellent,0,0,,
CLM30184,POL10468,2022-11-26,2022-11-26,Collision,High,False,False,27976,26088.0,Major,2023-12-05,settled,0,374.0,27976.0,10.239138023028598,26088.0,10.169269048534572,CUST20468,33,Male,Self-Employed,Cardiff,15701,11,Motorcycle,4,Good,0,0,,
CLM30185,POL11373,2023-08-18,2023-08-23,Fire,Low,False,False,11551,6227.0,Minor,2023-11-18,settled,5,87.0,11551.0,9.354613861132608,6227.0,8.73681053295389,CUST21373,47,Male,Employed,Bristol,11469,28,Sedan,15,Fair,0,0,,
CLM30186,POL10504,2024-07-08,2024-07-08,Vandalism,Low,False,False,1222,957.0,Minor,2024-08-13,settled,0,36.0,1222.0,7.109062135687172,957.0,6.86484777797086,CUST20504,41,Male,Employed,Leeds,10139,20,Hatchback,13,Excellent,0,0,,
CLM30187,POL10399,2023-10-12,2023-10-18,Theft,Low,False,False,6178,5151.0,Minor,2023-12-09,settled,6,52.0,6178.0,8.72891172506098,5151.0,8.54714026778419,CUST20399,44,Male,Employed,Birmingham,8303,25,Hatchback,2,Excellent,1,1,1.0,1.0
CLM30188,POL14621,2020-01-27,2020-01-30,Collision,Low,False,False,1721,1276.0,Minor,2020-04-05,settled,3,66.0,1721.0,7.451241684987676,1276.0,7.152268856032539,CUST24621,25,Male,Employed,Bristol,18141,6,Hatchback,15,Good,0,0,,
CLM30189,POL11491,2021-06-30,2021-07-03,Collision,Medium,False,False,6085,3733.0,Moderate,2021-09-16,settled,3,75.0,6085.0,8.713746330456916,3733.0,8.225235324101668,CUST21491,79,Female,Retired,Cardiff,12928,57,Hatchback,0,Good,0,0,,
CLM30190,POL10234,2021-03-27,2021-03-27,Collision,Low,False,False,2055,1233.0,Minor,2021-06-14,settled,0,79.0,2055.0,7.628517626575055,1233.0,7.1180162044653335,CUST20234,45,Male,Employed,Liverpool,17020,26,Sedan,15,Poor,0,0,,
CLM30191,POL10368,2019-06-08,2019-06-09,Collision,Medium,False,False,119103,104330.0,Catastrophic,2019-11-30,settled,1,174.0,119103.0,11.687752340001923,104330.0,11.555323816386846,CUST20368,18,Male,Employed,Glasgow,17936,0,Sedan,9,Fair,0,0,,
CLM30192,POL11064,2022-07-04,2022-07-04,Collision,Low,False,False,2015,1799.0,Minor,2022-09-16,settled,0,74.0,2015.0,7.60887062919126,1799.0,7.495541943884256,CUST21064,63,Female,Self-Employed,Birmingham,11135,45,Van,6,Excellent,0,0,,
CLM30193,POL10904,2018-12-14,2018-12-14,Theft,Low,False,False,8890,5204.0,Minor,2019-03-13,settled,0,89.0,8890.0,9.09279480812114,5204.0,8.557374981049069,CUST20904,56,Female,Employed,Newcastle,11853,37,SUV,1,Good,0,0,,
CLM30194,POL13857,2025-04-24,2025-04-24,Collision,High,False,False,1979,1388.0,Minor,2025-11-06,settled,0,196.0,1979.0,7.590852123688581,1388.0,7.236339342754344,CUST23857,68,Male,Retired,Newcastle,13811,50,Sedan,16,Excellent,0,0,,
CLM30196,POL13204,2021-04-18,2021-04-21,Fire,Low,False,False,15610,10433.0,Minor,2021-06-23,settled,3,63.0,15610.0,9.655731072956666,10433.0,9.252824983582338,CUST23204,30,Female,Employed,Birmingham,6718,9,Motorcycle,2,Good,2,1,1.5,2.0
CLM30197,POL11852,2025-04-25,2025-04-26,Fire,Low,False,False,12213,6246.0,Minor,2025-05-31,settled,1,35.0,12213.0,9.41033811378308,6246.0,8.73985662749357,CUST21852,20,Female,Student,Cardiff,7891,0,SUV,4,Fair,0,0,,
CLM30198,POL12053,2021-03-09,2021-03-09,Vandalism,Medium,False,False,1327,852.0,Minor,2021-06-23,settled,0,106.0,1327.0,7.191429330036379,852.0,6.748759547491679,CUST22053,39,Female,Employed,Liverpool,20159,17,Hatchback,14,Excellent,1,1,1.0,1.0
